time,price,amount,bid_price,ask_price
15172080,141190,1,141190,141200
15172082,141190,1,141190,141200
15172159,141180,1,141180,141200
15172377,141180,1,141180,141200
15172377,141200,1,141180,141200
15172380,141190,2,141190,141210
15172625,141190,1,141190,141210
15172664,141190,1,141190,141210
15172813,141190,1,141190,141210
15172877,141190,1,141190,141210
15172877,141190,1,141180,141190
15172880,141190,1,141190,141210
15172903,141190,1,141190,141210
15172938,141190,1,141190,141210
15172941,141190,1,141190,141210
15173056,141200,1,141180,141200
15173087,141180,3,141180,141210
15173090,141170,1,141170,141200
15173092,141190,1,141160,141190
15173095,141170,1,141170,141190
15173100,141190,1,141170,141190
15173298,141200,1,141190,141200
15173301,141190,1,141190,141210
15173304,141180,1,141180,141200
15173365,141190,1,141170,141190
15173377,141170,1,141170,141200
15173377,141190,1,141170,141190
15173380,141170,2,141170,141200
15173577,141200,2,141190,141200
15173579,141200,8,141200,141210
15173579,141210,5,141200,141210
15173579,141200,2,141200,141210
15173579,141200,1,141190,141200
15173580,141200,1,141200,141210
15173587,141180,2,141180,141210
15173587,141170,2,141180,141210
15173609,141190,2,141180,141190
15173614,141200,1,141180,141200
15173618,141190,1,141180,141190
15173621,141180,1,141180,141210
15173624,141180,1,141180,141200
15173726,141190,1,141190,141210
15173877,141190,1,141190,141210
15173890,141210,2,141190,141210
15173890,141220,1,141190,141210
15173893,141200,2,141200,141220
15173976,141200,1,141200,141220
15174310,141210,1,141210,141220
15174321,141220,2,141210,141220
15174321,141230,1,141210,141220
15174326,141230,2,141210,141230
15174326,141240,3,141210,141240
15174330,141210,2,141210,141240
15174377,141200,1,141200,141230
15174380,141200,1,141200,141220
15174381,141210,1,141200,141210
15174451,141200,1,141200,141220
15174451,141190,2,141200,141220
15174451,141180,3,141200,141220
15174470,141210,2,141190,141210
15174473,141200,2,141200,141220
15174477,141200,3,141200,141210
15174521,141210,1,141190,141210
15174558,141200,1,141180,141200
15174570,141210,2,141180,141210
15174573,141180,1,141180,141210
15174576,141180,1,141180,141200
15174638,141200,1,141180,141200
15174653,141180,2,141180,141210
15174653,141180,8,141170,141180
15174654,141200,1,141180,141200
15174656,141180,3,141180,141200
15174660,141180,1,141180,141200
15174877,141170,2,141170,141190
15174880,141170,2,141170,141190
15174893,141180,2,141160,141180
15174893,141190,1,141160,141180
15174898,141190,1,141170,141190
15174898,141200,2,141170,141190
15174975,141190,1,141180,141190
15174979,141180,1,141180,141210
15174982,141180,1,141180,141200
15175005,141200,1,141170,141200
15175140,141170,1,141170,141190
15175155,141190,3,141160,141190
15175155,141200,1,141160,141190
15175158,141170,3,141170,141200
15175172,141180,1,141160,141180
15175228,141190,1,141190,141200
15175377,141160,1,141160,141180
15175463,141160,1,141160,141170
15175464,141170,1,141160,141170
15175642,141180,2,141170,141180
15175645,141170,1,141170,141190
15175661,141170,1,141170,141180
15175665,141180,1,141160,141180
15175745,141190,1,141170,141190
15175758,141190,1,141170,141190
15175758,141200,3,141170,141190
15175847,141180,1,141180,141200
15175877,141180,1,141180,141200
15175879,141180,1,141180,141190
15175884,141190,1,141170,141190
15175889,141200,1,141170,141200
15180025,141190,1,141170,141190
15180040,141190,1,141170,141190
15180040,141200,2,141170,141190
15180126,141190,1,141180,141190
15180129,141180,1,141180,141200
15180139,141200,1,141180,141200
15180184,141180,1,141180,141200
15180244,141180,1,141180,141200
15180271,141180,1,141180,141200
15180377,141180,1,141180,141190
15180389,141170,1,141170,141190
15180411,141170,1,141170,141180
15180432,141170,1,141170,141190
15180460,141170,1,141170,141180
15180547,141180,1,141170,141180
15180575,141190,2,141180,141190
15180580,141180,1,141170,141180
15180732,141170,1,141170,141180
15180877,141160,2,141160,141180
15181251,141160,6,141160,141180
15181264,141180,2,141160,141180
15181264,141190,1,141160,141180
15181267,141170,1,141170,141190
15181269,141180,1,141160,141180
15181269,141190,2,141160,141180
15181377,141160,1,141160,141180
15181436,141180,3,141170,141180
15181440,141180,4,141180,141190
15181455,141180,1,141170,141180
15181455,141190,2,141170,141180
15181587,141190,4,141180,141190
15181590,141180,1,141180,141200
15181635,141180,1,141180,141190
15181659,141190,2,141180,141190
15181663,141180,1,141180,141200
15181718,141180,1,141180,141200
15181740,141200,4,141190,141200
15181743,141190,1,141190,141200
15181810,141190,1,141190,141200
15181810,141180,3,141190,141200
15181810,141170,1,141190,141200
15181816,141190,1,141170,141190
15181826,141200,5,141190,141200
15181829,141190,1,141190,141210
15181866,141200,1,141180,141200
15181877,141180,1,141180,141210
15181906,141190,5,141180,141190
15181909,141190,1,141190,141210
15182035,141210,2,141190,141210
15182045,141210,1,141190,141210
15182051,141210,1,141190,141210
15182065,141210,1,141190,141210
15182119,141200,1,141190,141200
15182120,141190,1,141190,141210
15182179,141210,1,141200,141210
15182183,141210,2,141210,141220
15182184,141220,1,141200,141220
15182293,141220,2,141210,141220
15182377,141210,1,141210,141230
15182450,141210,2,141210,141220
15182461,141200,3,141200,141210
15182470,141210,3,141190,141210
15182500,141190,1,141190,141200
15182500,141190,2,141190,141200
15182509,141200,3,141180,141200
15182691,141180,2,141180,141190
15182816,141170,2,141170,141180
15182831,141180,1,141170,141180
15182831,141190,2,141170,141180
15182864,141170,1,141170,141180
15182877,141170,1,141170,141180
15182878,141170,1,141160,141170
15182881,141170,1,141170,141180
15183088,141160,6,141160,141180
15183101,141160,1,141160,141170
15183102,141170,2,141150,141170
15183102,141180,1,141150,141170
15183190,141150,2,141150,141170
15183377,141150,2,141150,141160
15183381,141150,1,141150,141160
15183393,141170,3,141150,141170
15183401,141150,19,141150,141160
15183401,141140,1,141140,141150
15183401,141140,1,141140,141150
15183509,141140,1,141140,141150
15183523,141150,1,141140,141150
15183523,141160,2,141140,141150
15183536,141140,1,141140,141150
15183628,141150,1,141140,141150
15183628,141160,1,141140,141160
15183628,141160,1,141140,141160
15183645,141170,3,141150,141170
15183743,141160,2,141160,141170
15183755,141170,4,141160,141170
15183758,141160,1,141160,141170
15183819,141170,1,141160,141170
15183822,141160,1,141160,141180
15183877,141160,1,141160,141170
15183880,141160,1,141160,141170
15184051,141160,3,141160,141170
15184051,141150,4,141150,141170
15184067,141170,3,141140,141170
15184377,141160,1,141160,141180
15184388,141180,3,141160,141180
15184388,141190,1,141160,141180
15184393,141190,3,141170,141190
15184535,141190,1,141180,141190
15184535,141200,1,141190,141200
15184538,141190,4,141190,141200
15184601,141200,2,141190,141200
15184605,141190,1,141190,141200
15184658,141190,1,141190,141200
15184877,141180,2,141180,141200
15184878,141180,1,141180,141200
15184891,141200,4,141170,141200
15185284,141170,3,141170,141200
15185287,141170,1,141170,141190
15185302,141180,2,141160,141180
15185302,141190,1,141160,141180
15185307,141190,3,141170,141190
15185307,141200,1,141170,141190
15185312,141200,3,141170,141200
15185377,141190,1,141190,141200
15185384,141180,3,141180,141200
15185457,141190,2,141190,141200
15185485,141190,1,141190,141200
15185588,141190,1,141190,141200
15185799,141190,2,141190,141200
15185821,141200,1,141180,141200
15185832,141200,1,141180,141200
15185839,141200,1,141180,141200
15185850,141200,1,141190,141200
15185854,141190,1,141190,141200
15185854,141200,1,141180,141200
15185877,141190,1,141190,141210
15185890,141180,3,141180,141210
15185891,141200,1,141170,141200
15190130,141180,1,141180,141200
15190145,141180,1,141180,141200
15190150,141200,4,141180,141200
15190160,141190,1,141190,141210
15190202,141180,1,141180,141190
15190243,141190,1,141190,141200
15190377,141190,2,141190,141210
15190520,141200,1,141190,141200
15190520,141210,1,141190,141210
15190523,141190,1,141190,141210
15190707,141210,8,141200,141210
15190707,141220,1,141210,141220
15190710,141210,1,141210,141220
15190756,141220,1,141210,141220
15190760,141210,1,141210,141230
15190775,141210,1,141210,141230
15190851,141210,2,141210,141230
15190851,141200,4,141210,141230
15190877,141200,1,141200,141220
15191054,141190,4,141190,141200
15191054,141180,2,141180,141190
15191054,141170,4,141170,141190
15191055,141190,1,141160,141190
15191064,141170,1,141170,141190
15191089,141190,1,141170,141190
15191356,141190,1,141180,141190
15191360,141180,1,141180,141200
15191377,141180,1,141180,141200
15191412,141200,1,141190,141200
15191414,141200,2,141200,141210
15191613,141210,2,141200,141210
15191742,141210,1,141210,141220
15191742,141200,2,141210,141220
15191742,141200,7,141190,141200
15191745,141200,1,141200,141220
15191877,141210,1,141210,141220
15191984,141200,1,141200,141220
15192114,141210,1,141200,141210
15192189,141200,2,141200,141210
15192207,141190,1,141190,141210
15192223,141210,2,141190,141210
15192223,141220,2,141190,141210
15192377,141200,2,141200,141220
15192380,141200,1,141200,141210
15192811,141220,2,141200,141220
15192877,141200,1,141200,141220
15192987,141200,1,141200,141220
15193082,141220,3,141210,141220
15193084,141220,1,141220,141230
15193239,141230,1,141220,141230
15193239,141230,1,141220,141230
15193247,141220,1,141220,141240
15193319,141220,1,141220,141240
15193347,141220,1,141220,141240
15193377,141220,1,141220,141240
15193651,141220,1,141220,141240
15193651,141210,5,141220,141240
15193664,141220,1,141220,141230
15193825,141220,1,141220,141240
15193877,141220,1,141220,141240
15193995,141230,1,141220,141230
15194076,141230,1,141230,141240
15194104,141240,1,141220,141240
15194107,141220,1,141220,141240
15194213,141220,2,141220,141230
15194256,141240,3,141220,141240
15194260,141240,1,141240,141250
15194294,141240,1,141240,141250
15194299,141240,5,141240,141250
15194377,141230,2,141230,141250
15194798,141240,1,141230,141240
15194802,141240,1,141240,141250
15194832,141230,1,141230,141250
15194846,141250,1,141220,141250
15194850,141230,1,141230,141250
15194864,141250,1,141220,141250
15194877,141220,1,141220,141240
15194933,141230,1,141230,141240
15195017,141240,2,141220,141240
15195193,141240,1,141220,141240
15195275,141230,1,141230,141240
15195298,141240,1,141230,141240
15195377,141240,1,141240,141250
15195380,141230,1,141230,141250
15195460,141250,2,141240,141250
15195463,141240,1,141240,141260
15195479,141250,1,141240,141250
15195487,141240,1,141240,141260
15195491,141230,1,141230,141250
15195497,141240,1,141240,141260
15195502,141250,1,141240,141250
15195521,141260,1,141230,141260
15195556,141240,1,141240,141260
15195585,141240,1,141240,141260
15195614,141240,1,141240,141260
15195641,141260,1,141240,141260
15195726,141250,1,141240,141250
15195736,141240,1,141240,141250
15195791,141240,1,141240,141250
15195877,141240,1,141240,141250
15195894,141250,1,141230,141250
15200003,141250,1,141240,141250
15200008,141240,1,141240,141250
15200013,141250,2,141240,141250
15200020,141260,5,141250,141260
15200044,141270,2,141260,141270
15200052,141280,2,141260,141280
15200052,141280,2,141260,141280
15200092,141280,1,141270,141280
15200184,141290,1,141270,141290
15200203,141290,1,141280,141290
15200219,141290,1,141280,141290
15200222,141280,1,141280,141290
15200222,141270,4,141280,141290
15200222,141260,3,141280,141290
15200222,141250,2,141280,141290
15200223,141270,1,141250,141270
15200373,141260,2,141260,141270
15200373,141270,1,141250,141270
15200377,141250,2,141250,141270
15200393,141250,1,141250,141270
15200393,141240,3,141250,141270
15200393,141230,4,141250,141270
15200393,141220,2,141250,141270
15200394,141230,1,141210,141230
15200419,141250,1,141230,141250
15200445,141230,1,141230,141250
15200445,141220,3,141230,141250
15200451,141210,6,141210,141230
15200546,141220,1,141220,141230
15200549,141210,38,141210,141220
15200549,141210,12,141210,141220
15200551,141220,1,141220,141230
15200553,141210,1,141210,141230
15200554,141220,1,141210,141220
15200559,141220,1,141220,141230
15200588,141210,1,141210,141230
15200600,141220,1,141210,141220
15200612,141210,1,141210,141230
15200747,141220,4,141210,141220
15200747,141230,2,141220,141230
15200751,141220,1,141220,141240
15200787,141220,1,141220,141230
15200787,141210,1,141220,141230
15200877,141220,1,141220,141240
15200881,141210,1,141210,141220
15200890,141210,1,141210,141220
15200890,141200,3,141210,141220
15200890,141190,4,141210,141220
15200890,141190,2,141180,141190
15200890,141190,1,141190,141210
15201008,141190,1,141190,141210
15201131,141200,12,141200,141210
15201377,141180,1,141180,141200
15201586,141180,1,141180,141190
15201696,141170,1,141170,141180
15201719,141180,1,141170,141180
15201840,141180,1,141180,141190
15201877,141170,1,141170,141190
15202007,141170,3,141170,141190
15202032,141180,1,141160,141180
15202093,141190,2,141160,141190
15202100,141190,1,141170,141190
15202204,141190,5,141180,141190
15202204,141200,5,141190,141200
15202208,141200,2,141200,141210
15202247,141200,1,141200,141210
15202377,141200,3,141200,141210
15202512,141200,2,141200,141210
15202581,141200,1,141200,141210
15202877,141190,1,141190,141210
15202964,141190,3,141190,141210
15202964,141180,2,141190,141210
15203029,141180,2,141180,141200
15203037,141170,2,141170,141190
15203149,141170,2,141170,141180
15203180,141160,1,141160,141170
15203251,141150,6,141150,141170
15203254,141150,1,141150,141160
15203334,141150,1,141150,141160
15203377,141150,1,141150,141160
15203380,141150,1,141150,141160
15203481,141150,2,141150,141160
15203564,141140,2,141140,141160
15203564,141130,3,141140,141160
15203577,141130,2,141130,141150
15203798,141140,6,141120,141140
15203801,141140,2,141140,141150
15203845,141140,1,141140,141150
15203875,141140,1,141140,141150
15203877,141140,1,141140,141150
15203911,141140,1,141140,141150
15204036,141150,4,141140,141150
15204040,141150,1,141150,141160
15204046,141150,1,141150,141160
15204282,141150,1,141150,141160
15204377,141140,2,141140,141160
15204514,141160,4,141140,141160
15204558,141180,2,141160,141180
15204579,141170,3,141170,141190
15204837,141190,1,141170,141190
15204877,141170,1,141170,141190
15204932,141190,1,141170,141190
15205055,141180,1,141180,141200
15205141,141180,3,141180,141200
15205145,141180,1,141180,141190
15205162,141190,2,141180,141190
15205163,141180,1,141180,141200
15205245,141190,2,141190,141200
15205313,141180,1,141180,141200
15205377,141180,1,141180,141200
15205517,141180,1,141180,141200
15205586,141180,6,141180,141200
15205595,141180,1,141180,141190
15205598,141170,1,141170,141180
15205619,141180,1,141180,141190
15205713,141190,1,141170,141190
15205845,141180,2,141180,141190
15205877,141180,4,141180,141190
15205885,141170,1,141170,141180
15205903,141170,1,141170,141180
15205911,141170,1,141170,141180
15210051,141160,3,141160,141180
15210051,141150,3,141160,141180
15210079,141160,1,141160,141170
15210082,141170,3,141160,141170
15210082,141170,2,141170,141180
15210106,141160,1,141160,141180
15210114,141180,1,141160,141180
15210141,141170,1,141160,141170
15210144,141160,1,141160,141180
15210165,141180,1,141160,141180
15210165,141190,1,141160,141180
